238.88155	3
239.00073	-3
239.1199	6
239.23908	2
239.35827	-1
239.47745	3
239.59664	-2
239.71582	-1
239.83501	1
239.95421	3
240.0734	1
240.19259	1
240.31179	0
240.43099	1
240.55019	1
240.66939	4
240.78859	0
240.9078	-3
241.02701	1
241.14621	-2
241.26542	2
241.38464	1
241.50385	-5
241.62307	-3
241.74229	-2
241.8615	1
241.98073	4
242.09995	-3
242.21917	2
242.3384	4
242.45763	1
242.57686	2
242.69609	1
242.81532	2
242.93456	-2
243.0538	2
243.17304	1
243.29228	1
243.41152	-1
243.53076	1
243.65001	1
243.76926	-2
243.88851	2
244.00776	0
244.12701	0
244.24626	-2
244.36552	4
244.48478	-1
244.60404	2
244.7233	-2
244.84256	0
244.96183	-1
245.0811	0
245.20036	0
245.31963	1
245.43891	1
245.55818	3
245.67746	1
245.79673	1
245.91601	2
246.03529	2
246.15458	1
246.27386	3
246.39315	0
246.51243	0
246.63172	1
246.75101	0
246.87031	2
246.9896	0
247.1089	-1
247.2282	-1
247.3475	1
247.4668	0
247.5861	-2
247.70541	-3
247.82471	-2
247.94402	2
248.06333	3
248.18265	-4
248.30196	1
248.42128	5
248.54059	2
248.65991	3
248.77923	-3
248.89856	6
249.01788	1
249.13721	0
249.25653	1
249.37586	3
249.49519	4
249.61453	-1
249.73386	5
249.8532	2
249.97254	4
250.09188	-3
250.21122	2
250.33056	0
250.44991	1
250.56925	-1
250.6886	0
250.80795	2
250.9273	0
251.04666	6
251.16601	3
251.28537	4
251.40473	2
251.52409	-2
251.64345	1
251.76281	0
251.88218	0
252.00155	1
252.12092	0
252.24029	-2
252.35966	-1
252.47903	-2
252.59841	1
252.71779	-2
252.83717	-1
252.95655	0
253.07593	0
253.19531	1
253.3147	-6
253.43409	-3
253.55348	4
253.67287	-1
253.79226	1
253.91166	-3
254.03105	7
254.15045	2
254.26985	4
254.38925	1
254.50866	1
254.62806	-1
254.74747	-1
254.86688	1
254.98629	-3
255.1057	2
255.22511	1
255.34453	-1
255.46394	2
255.58336	4
255.70278	2
255.8222	-1
255.94163	-1
256.06105	1
256.18048	1
256.29991	1
256.41934	-2
256.53877	-1
256.6582	1
256.77764	4
256.89708	2
257.01652	0
257.13596	0
257.2554	-1
257.37484	2
257.49429	3
257.61374	-1
257.73318	3
257.85264	3
257.97209	0
258.09154	-2
258.211	0
258.33046	2
258.44991	5
258.56938	3
258.68884	-3
258.8083	-5
258.92777	-2
259.04724	1
259.1667	2
259.28618	-1
259.40565	1
259.52512	-1
259.6446	1
259.76408	5
259.88356	2
260.00304	0
260.12252	1
260.242	2
