"Substrate_Reflect - RawData"
"Wavelength nm.","R%"
542.00,11.26849
543.00,11.26491
544.00,11.24684
545.00,11.25793
546.00,11.24024
547.00,11.24833
548.00,11.22837
549.00,11.21501
550.00,11.22038
551.00,11.20651
552.00,11.18951
553.00,11.19307
554.00,11.18255
555.00,11.17436
556.00,11.16468
557.00,11.16425
558.00,11.15532
559.00,11.12986
560.00,11.14077
561.00,11.12759
562.00,11.11122
563.00,11.10431
564.00,11.11891
565.00,11.09406
566.00,11.08537
567.00,11.09398
568.00,11.07556
569.00,11.06717
570.00,11.07376
571.00,11.05637
572.00,11.05252
573.00,11.06399
574.00,11.02051
575.00,11.04056
576.00,11.02952
577.00,11.02604
578.00,11.03661
579.00,10.99587
580.00,11.01346
581.00,10.99938
582.00,10.97675
583.00,10.98876
584.00,10.97100
585.00,10.97550
586.00,10.97276
587.00,10.95480
588.00,10.94189
589.00,10.94332
590.00,10.93764
591.00,10.91875
592.00,10.92621
593.00,10.91770
594.00,10.90709
595.00,10.89805
596.00,10.88721
597.00,10.87727
598.00,10.86174
599.00,10.87731
600.00,10.86460
601.00,10.85150
602.00,10.85404
603.00,10.84788
604.00,10.82347
605.00,10.81740
606.00,10.81305
607.00,10.80327
608.00,10.79992
609.00,10.79984
610.00,10.79813
611.00,10.78065
612.00,10.76861
613.00,10.77972
614.00,10.76598
615.00,10.75957
616.00,10.75809
617.00,10.73684
618.00,10.73079
619.00,10.74815
620.00,10.72501
621.00,10.70534
622.00,10.70834
623.00,10.69973
624.00,10.69792
625.00,10.68472
626.00,10.66692
627.00,10.68118
628.00,10.69086
629.00,10.65807
630.00,10.66286
631.00,10.64363
632.00,10.62886
633.00,10.63052
634.00,10.61235
635.00,10.62236
636.00,10.61144
637.00,10.59185
638.00,10.59622
639.00,10.58180
640.00,10.59456
641.00,10.57204
642.00,10.55701
643.00,10.53925
644.00,10.57379
645.00,10.54834
646.00,10.52933
647.00,10.52365
648.00,10.51426
649.00,10.52089
650.00,10.52166
651.00,10.51058
652.00,10.49740
653.00,10.47993
654.00,10.48024
655.00,10.49183
656.00,10.46254
657.00,10.47235
658.00,10.47720
659.00,10.46936
660.00,10.43555
661.00,10.44471
662.00,10.43762
663.00,10.40295
664.00,10.43965
665.00,10.40139
666.00,10.39679
667.00,10.36898
668.00,10.41193
669.00,10.37639
670.00,10.37191
671.00,10.33776
672.00,10.35915
673.00,10.35632
674.00,10.33468
675.00,10.33715
676.00,10.30558
677.00,10.30075
678.00,10.33982
679.00,10.32631
680.00,10.33095
681.00,10.29328
682.00,10.30815
683.00,10.27119
684.00,10.26577
685.00,10.26953
686.00,10.26447
687.00,10.27041
688.00,10.26317
689.00,10.25620
690.00,10.24002
691.00,10.22991
692.00,10.22795
693.00,10.22181
694.00,10.22051
695.00,10.19652
696.00,10.17979
697.00,10.19378
698.00,10.18291
699.00,10.16104
700.00,10.15742
