"hBN106_Reflect - RawData"
"Wavelength nm.","R%"
190.00,16.16130
191.00,14.77993
192.00,13.85442
193.00,13.20309
194.00,13.00667
195.00,12.21309
196.00,12.19430
197.00,11.59404
198.00,12.00024
199.00,12.09541
200.00,12.07028
201.00,11.21683
202.00,11.53311
203.00,11.52777
204.00,11.19723
205.00,10.95270
206.00,10.57464
207.00,10.24571
208.00,9.67416
209.00,9.55262
210.00,9.23579
211.00,9.13060
212.00,8.84535
213.00,8.62319
214.00,8.36075
215.00,8.18857
216.00,7.93071
217.00,7.79993
218.00,8.08999
219.00,8.68824
220.00,9.29671
221.00,9.87526
222.00,10.41414
223.00,10.71059
224.00,10.97169
225.00,11.03319
226.00,11.19430
227.00,11.04164
228.00,11.01473
229.00,10.97576
230.00,10.93692
231.00,10.85768
232.00,10.86424
233.00,10.82200
234.00,10.91182
235.00,10.95430
236.00,11.10072
237.00,11.18191
238.00,11.21929
239.00,11.38841
240.00,11.44104
241.00,11.58924
242.00,11.76736
243.00,11.84555
244.00,12.02711
245.00,12.20418
246.00,12.36599
247.00,12.49797
248.00,12.74860
249.00,12.95938
250.00,13.07935
251.00,13.28353
252.00,13.49358
253.00,13.73205
254.00,13.84709
255.00,14.12967
256.00,14.28360
257.00,14.40437
258.00,14.61549
259.00,14.76199
260.00,14.87687
261.00,15.12846
262.00,15.25221
263.00,15.39829
264.00,15.55244
265.00,15.68885
266.00,15.82152
267.00,15.93146
268.00,16.09356
269.00,16.23660
270.00,16.42881
271.00,16.50907
272.00,16.54814
273.00,16.60885
274.00,16.76806
275.00,16.93217
276.00,16.95725
277.00,17.05393
278.00,17.08852
279.00,17.15676
280.00,17.15106
281.00,17.18736
282.00,17.25666
283.00,17.34149
284.00,17.30511
285.00,17.30468
286.00,17.35656
287.00,17.38930
288.00,17.39383
289.00,17.42647
290.00,17.39636
291.00,17.31556
292.00,17.37738
293.00,17.36812
294.00,17.38547
295.00,17.37017
296.00,17.37081
297.00,17.31834
298.00,17.31036
299.00,17.30139
300.00,17.34373
301.00,17.30621
302.00,17.26476
303.00,17.28998
304.00,17.28995
305.00,17.25743
306.00,17.15690
307.00,17.26681
308.00,17.17074
309.00,17.19292
310.00,17.23953
311.00,17.12281
312.00,17.15484
313.00,17.17937
314.00,17.16748
315.00,17.08083
316.00,17.14435
317.00,17.13886
318.00,17.09138
319.00,17.07321
320.00,17.10310
321.00,17.17010
322.00,17.10831
323.00,16.98095
324.00,16.98544
325.00,17.07738
326.00,17.07121
327.00,16.94501
328.00,16.98889
329.00,16.89871
330.00,16.91342
331.00,16.96787
332.00,16.85120
333.00,16.86017
334.00,16.85770
335.00,16.80789
336.00,16.78635
337.00,16.75643
338.00,16.78277
339.00,16.67924
340.00,16.72103
341.00,16.73832
342.00,16.65268
343.00,16.64380
344.00,16.66543
345.00,16.64113
346.00,16.60676
347.00,16.57288
348.00,16.54182
349.00,16.60880
350.00,16.43638
351.00,16.49247
352.00,16.45816
353.00,16.35542
354.00,16.34320
355.00,16.39039
356.00,16.33016
357.00,16.34451
358.00,16.26666
359.00,16.27889
360.00,16.24748
361.00,16.18791
362.00,16.22547
363.00,16.15656
364.00,16.11927
365.00,16.15609
366.00,16.08900
367.00,16.05819
368.00,16.11553
369.00,16.04840
370.00,16.07373
