537.66633	222
537.78794	218
537.90956	228
538.03118	203
538.1528	208
538.27442	207
538.39605	209
538.51767	209
538.6393	212
538.76093	223
538.88256	208
539.00419	210
539.12583	233
539.24746	210
539.3691	230
539.49073	226
539.61237	227
539.73402	216
539.85566	221
539.9773	224
540.09895	220
540.22059	203
540.34224	216
540.46389	220
540.58555	207
540.7072	209
540.82885	203
540.95051	221
541.07217	228
541.19383	222
541.31549	221
541.43715	211
541.55881	190
541.68048	196
541.80215	211
541.92382	226
542.04549	218
542.16716	211
542.28883	210
542.4105	206
542.53218	208
542.65386	206
542.77554	213
542.89722	224
543.0189	216
543.14058	206
543.26227	198
543.38396	210
543.50564	212
543.62733	206
543.74902	216
543.87072	201
543.99241	250
544.11411	226
544.2358	251
544.3575	234
544.4792	233
544.60091	225
544.72261	234
544.84431	268
544.96602	245
545.08773	256
545.20944	244
545.33115	234
545.45286	247
545.57457	267
545.69629	248
545.81801	252
545.93972	230
546.06144	250
546.18316	240
546.30489	251
546.42661	214
546.54834	205
546.67006	232
546.79179	216
546.91352	221
547.03526	193
547.15699	189
547.27872	184
547.40046	202
547.5222	211
547.64394	206
547.76568	195
547.88742	201
548.00916	204
548.13091	195
548.25265	205
548.3744	194
548.49615	202
548.6179	197
548.73966	208
548.86141	195
548.98317	209
549.10492	194
549.22668	172
549.34844	196
549.4702	204
549.59197	229
549.71373	175
549.8355	197
549.95726	205
550.07903	183
550.2008	208
550.32257	207
550.44435	198
550.56612	202
550.6879	203
550.80968	194
550.93146	190
551.05324	197
551.17502	204
551.2968	203
551.41859	191
551.54037	189
551.66216	174
551.78395	206
551.90574	205
552.02754	176
552.14933	190
552.27112	183
552.39292	198
552.51472	204
552.63652	165
552.75832	178
552.88012	187
553.00193	192
553.12373	208
553.24554	179
553.36735	202
553.48916	196
553.61097	166
553.73278	186
553.8546	194
553.97641	178
554.09823	192
554.22005	179
554.34187	182
554.46369	186
554.58552	175
554.70734	187
554.82917	190
554.95099	177
555.07282	182
555.19465	189
555.31649	201
555.43832	187
555.56015	198
555.68199	212
555.80383	198
555.92567	207
556.04751	201
556.16935	188
556.29119	185
556.41304	181
556.53489	172
556.65673	161
556.77858	176
556.90043	184
557.02229	177
557.14414	185
557.26599	199
557.38785	197
557.50971	180
557.63157	177
557.75343	184
557.87529	173
557.99716	174
558.11902	162
558.24089	176
558.36276	176
558.48463	178
558.6065	180
558.72837	185
558.85024	176
558.97212	184
559.094	164
559.21587	184
559.33775	186
559.45963	177
559.58152	189
559.7034	189
559.82529	178
559.94717	142
560.06906	169
560.19095	182
560.31284	196
560.43473	178
560.55663	183
560.67852	174
560.80042	189
560.92232	197
561.04422	190
561.16612	199
561.28802	200
561.40993	191
561.53183	174
561.65374	187
561.77565	177
561.89756	184
562.01947	177
562.14138	183
562.26329	164
562.38521	179
562.50713	183
562.62904	170
562.75096	163
562.87289	211
562.99481	194
563.11673	166
563.23866	176
563.36058	168
563.48251	180
563.60444	188
563.72637	166
563.84831	172
563.97024	173
564.09217	177
564.21411	172
564.33605	168
564.45799	163
564.57993	173
564.70187	158
564.82382	183
564.94576	180
565.06771	150
565.18965	162
565.3116	193
565.43355	177
565.55551	166
565.67746	163
565.79942	156
565.92137	161
566.04333	159
566.16529	157
566.28725	185
566.40921	161
566.53117	169
566.65314	190
566.77511	162
566.89707	179
567.01904	198
567.14101	160
567.26298	171
567.38496	180
567.50693	145
567.62891	184
567.75089	158
567.87286	177
567.99484	164
568.11683	180
568.23881	171
568.36079	182
568.48278	177
568.60477	191
568.72675	152
568.84874	187
568.97074	167
569.09273	178
569.21472	183
569.33672	172
569.45871	172
569.58071	188
569.70271	136
569.82471	179
569.94672	161
570.06872	192
570.19073	169
570.31273	170
570.43474	168
570.55675	165
570.67876	169
570.80077	169
570.92279	178
571.0448	178
571.16682	180
571.28883	174
571.41085	148
571.53287	156
571.6549	154
571.77692	169
571.89894	165
572.02097	168
572.143	161
572.26502	139
572.38705	176
572.50909	181
572.63112	168
572.75315	165
572.87519	177
572.99723	170
573.11926	179
573.2413	183
573.36334	170
573.48539	171
573.60743	179
573.72948	167
573.85152	145
573.97357	152
574.09562	192
574.21767	154
574.33972	172
574.46177	168
574.58383	142
574.70589	181
574.82794	165
574.95	154
575.07206	174
575.19412	171
575.31619	153
575.43825	180
575.56032	151
575.68238	146
575.80445	156
575.92652	160
576.04859	161
576.17066	157
576.29274	147
576.41481	170
576.53689	164
576.65897	167
576.78105	156
576.90313	179
577.02521	175
577.14729	149
577.26938	167
577.39146	163
577.51355	187
577.63564	167
577.75773	168
577.87982	128
578.00191	183
578.12401	155
578.2461	168
578.3682	160
578.4903	169
578.6124	168
578.7345	169
578.8566	161
578.9787	176
579.10081	172
579.22291	155
579.34502	170
579.46713	152
579.58924	181
579.71135	180
579.83346	160
579.95558	168
580.07769	136
580.19981	163
580.32193	158
580.44405	154
580.56617	152
580.68829	182
580.81041	142
580.93254	156
581.05467	154
581.17679	154
581.29892	148
581.42105	148
581.54318	161
581.66532	143
581.78745	170
581.90959	169
582.03172	152
582.15386	158
582.276	146
582.39814	142
582.52028	162
582.64243	147
582.76457	168
582.88672	177
583.00886	146
583.13101	143
583.25316	176
583.37532	171
583.49747	160
583.61962	172
583.74178	165
583.86393	153
583.98609	157
584.10825	167
584.23041	180
584.35257	179
584.47474	175
584.5969	195
584.71907	185
584.84124	203
584.9634	197
585.08557	203
585.20775	199
585.32992	176
585.45209	186
585.57427	205
585.69644	192
585.81862	191
585.9408	180
586.06298	205
586.18516	187
586.30734	176
586.42953	189
586.55171	177
586.6739	144
586.79609	170
586.91828	143
587.04047	181
587.16266	175
587.28486	150
587.40705	177
587.52925	156
587.65144	127
587.77364	160
587.89584	188
588.01804	161
588.14025	153
588.26245	176
588.38466	145
588.50686	185
588.62907	150
588.75128	138
588.87349	155
588.9957	152
589.11791	138
589.24013	131
589.36234	166
589.48456	162
589.60678	136
589.729	158
589.85122	145
589.97344	168
590.09566	167
590.21789	140
590.34012	129
590.46234	171
590.58457	152
590.7068	157
590.82903	161
590.95126	152
591.0735	149
591.19573	140
591.31797	146
591.44021	182
591.56245	166
591.68469	135
591.80693	146
591.92917	121
592.05141	170
592.17366	129
592.29591	154
