736.93946	70
737.06254	71
737.18562	68
737.3087	70
737.43179	66
737.55488	65
737.67796	65
737.80105	64
737.92414	67
738.04723	74
738.17033	74
738.29342	68
738.41652	65
738.53961	64
738.66271	67
738.78581	67
738.90891	69
739.03202	67
739.15512	61
739.27823	59
739.40133	66
739.52444	69
739.64755	67
739.77066	67
739.89377	61
740.01689	59
740.14	60
740.26312	65
740.38624	59
740.50936	66
740.63248	62
740.7556	73
740.87872	70
741.00185	62
741.12497	61
741.2481	61
741.37123	61
741.49436	66
741.61749	62
741.74062	53
741.86375	65
741.98689	68
742.11003	62
742.23316	52
742.3563	63
742.47944	72
742.60259	61
742.72573	60
742.84887	62
742.97202	59
743.09517	66
743.21832	68
743.34147	70
743.46462	59
743.58777	55
743.71092	59
743.83408	69
743.95724	64
744.0804	65
744.20355	57
744.32672	60
744.44988	66
744.57304	63
744.69621	60
744.81937	57
744.94254	64
745.06571	62
745.18888	63
745.31205	58
745.43522	61
745.5584	59
745.68157	63
745.80475	62
745.92793	55
746.05111	69
746.17429	65
746.29747	64
746.42065	68
746.54384	65
746.66703	66
746.79021	66
746.9134	65
747.03659	64
747.15978	60
747.28298	61
747.40617	67
747.52937	63
747.65256	64
747.77576	20
747.89896	65
748.02216	63
748.14536	62
748.26857	57
748.39177	58
748.51498	67
748.63818	64
748.76139	59
748.8846	59
749.00782	57
749.13103	54
749.25424	54
749.37746	59
749.50067	72
749.62389	54
749.74711	63
749.87033	54
749.99355	62
750.11678	65
750.24	53
750.36323	54
750.48645	56
750.60968	50
750.73291	60
750.85614	56
750.97938	60
751.10261	54
751.22584	53
751.34908	61
751.47232	53
751.59556	52
751.7188	51
751.84204	60
751.96528	54
752.08853	61
752.21177	59
752.33502	62
752.45827	56
752.58152	56
752.70477	56
752.82802	59
752.95127	64
753.07453	56
753.19778	55
753.32104	62
753.4443	58
753.56756	52
753.69082	55
753.81408	57
753.93734	57
754.06061	55
754.18388	53
754.30714	50
754.43041	57
754.55368	48
754.67695	55
754.80023	54
754.9235	55
755.04677	52
755.17005	54
755.29333	55
755.41661	54
755.53989	49
755.66317	51
755.78645	57
755.90974	47
756.03302	53
756.15631	53
756.2796	58
756.40289	52
756.52618	56
756.64947	58
756.77276	58
756.89606	62
757.01935	50
757.14265	48
757.26595	51
757.38925	49
757.51255	54
757.63585	54
757.75916	51
757.88246	50
758.00577	52
758.12907	53
758.25238	53
758.37569	53
758.499	49
758.62232	54
758.74563	51
758.86894	44
758.99226	55
759.11558	54
759.2389	57
759.36222	44
759.48554	46
759.60886	50
759.73219	55
759.85551	42
759.97884	55
760.10216	50
760.22549	54
760.34882	52
760.47215	56
760.59549	54
760.71882	43
760.84216	58
760.96549	52
761.08883	51
761.21217	49
761.33551	44
761.45885	56
761.5822	58
761.70554	51
761.82888	50
761.95223	47
762.07558	42
762.19893	49
762.32228	49
762.44563	48
762.56898	51
762.69234	45
762.81569	47
762.93905	47
763.06241	48
763.18577	48
763.30913	39
763.43249	44
763.55585	55
763.67922	51
763.80258	51
763.92595	49
764.04932	47
764.17268	56
764.29605	49
764.41943	51
764.5428	55
764.66617	56
764.78955	52
764.91293	47
765.0363	50
765.15968	52
765.28306	21
765.40644	53
765.52983	50
765.65321	52
765.7766	54
765.89998	47
766.02337	56
766.14676	50
766.27015	40
766.39354	45
766.51693	46
766.64033	51
766.76372	45
766.88712	45
767.01052	42
767.13392	49
767.25732	51
767.38072	47
767.50412	48
767.62752	47
767.75093	43
767.87434	48
767.99774	45
768.12115	49
768.24456	44
768.36797	41
768.49139	44
768.6148	43
768.73821	45
768.86163	37
768.98505	49
769.10847	45
769.23189	38
769.35531	41
769.47873	44
769.60215	40
769.72558	42
769.849	42
769.97243	40
770.09586	34
770.21929	43
770.34272	40
770.46615	40
770.58959	47
770.71302	42
770.83646	46
770.95989	45
771.08333	35
771.20677	43
771.33021	45
771.45365	45
771.57709	47
771.70054	42
771.82398	41
771.94743	43
772.07088	41
772.19433	39
772.31778	42
772.44123	43
772.56468	46
772.68814	38
772.81159	38
772.93505	42
773.0585	45
773.18196	36
773.30542	37
773.42888	42
773.55235	43
773.67581	37
773.79928	38
773.92274	42
774.04621	44
774.16968	40
774.29315	39
774.41662	33
774.54009	34
774.66356	34
774.78704	31
774.91051	36
775.03399	46
775.15747	39
775.28094	44
775.40443	38
775.52791	38
775.65139	39
775.77487	37
775.89836	42
776.02184	36
776.14533	35
776.26882	37
776.39231	35
776.5158	35
776.63929	43
776.76279	36
776.88628	34
777.00978	37
777.13327	43
777.25677	34
777.38027	42
777.50377	37
777.62727	34
777.75078	40
777.87428	43
777.99779	38
778.12129	30
778.2448	35
778.36831	28
778.49182	36
778.61533	44
778.73884	33
778.86236	33
778.98587	30
779.10939	32
779.2329	42
779.35642	40
779.47994	33
779.60346	41
779.72698	36
779.85051	30
779.97403	39
780.09756	35
780.22108	37
780.34461	35
780.46814	34
780.59167	34
780.7152	40
780.83873	31
780.96227	35
781.0858	36
781.20934	34
781.33287	38
781.45641	37
781.57995	41
781.70349	35
781.82703	32
781.95058	41
782.07412	34
782.19766	39
782.32121	36
782.44476	36
782.56831	36
782.69186	33
782.81541	31
782.93896	36
783.06251	37
783.18607	39
783.30962	31
783.43318	36
783.55674	37
783.6803	31
783.80386	34
783.92742	39
784.05098	35
784.17454	30
784.29811	27
784.42168	33
784.54524	36
784.66881	39
784.79238	30
784.91595	33
785.03952	35
785.1631	31
785.28667	38
785.41024	39
785.53382	31
785.6574	35
785.78098	29
785.90456	28
786.02814	37
786.15172	32
786.2753	33
786.39889	41
786.52247	28
786.64606	33
786.76965	25
786.89324	29
787.01683	30
787.14042	37
787.26401	32
787.3876	30
787.5112	33
787.63479	31
787.75839	29
787.88199	31
788.00559	32
788.12919	35
788.25279	39
788.37639	35
788.5	27
788.6236	31
788.74721	35
788.87081	33
788.99442	39
789.11803	32
789.24164	33
789.36525	26
789.48887	32
789.61248	26
789.73609	28
789.85971	33
789.98333	35
790.10695	35
790.23057	29
790.35419	29
790.47781	34
790.60143	36
790.72506	27
790.84868	32
790.97231	29
791.09593	34
791.21956	31
791.34319	32
791.46682	32
791.59045	37
791.71409	40
791.83772	31
791.96136	34
792.08499	30
792.20863	33
792.33227	31
792.45591	38
792.57955	32
792.70319	31
792.82683	29
792.95048	30
793.07412	25
793.19777	31
793.32142	29
793.44507	26
793.56872	35
793.69237	30
793.81602	32
793.93967	31
794.06333	29
794.18698	30
794.31064	30
794.4343	29
794.55795	27
794.68161	37
794.80527	30
794.92894	30
795.0526	24
795.17626	29
795.29993	30
795.42359	27
795.54726	23
795.67093	31
795.7946	29
795.91827	33
796.04194	33
796.16562	34
796.28929	32
796.41296	40
796.53664	40
796.66032	47
796.784	43
796.90768	45
797.03136	53
797.15504	42
797.27872	42
797.4024	45
797.52609	40
797.64978	50
797.77346	46
797.89715	50
798.02084	45
798.14453	50
798.26822	44
798.39191	45
798.51561	51
798.6393	41
798.763	49
798.8867	42
799.01039	38
799.13409	37
799.25779	29
799.38149	28
799.5052	29
799.6289	24
799.7526	32
799.87631	34
800.00002	31
800.12372	28
800.24743	30
800.37114	30
800.49485	33
800.61857	18
800.74228	28
800.86599	30
800.98971	24
801.11343	31
801.23714	26
801.36086	28
801.48458	29
801.6083	22
801.73202	30
801.85575	34
801.97947	27
802.10319	27
802.22692	23
802.35065	19
802.47438	23
802.59811	22
802.72184	32
802.84557	28
802.9693	24
803.09303	32
803.21677	26
803.3405	28
803.46424	28
803.58798	22
803.71172	19
803.83546	20
803.9592	20
804.08294	26
804.20668	17
804.33043	24
804.45417	20
804.57792	25
804.70166	24
804.82541	26
804.94916	24
805.07291	22
805.19666	22
805.32042	26
805.44417	30
805.56793	27
805.69168	27
805.81544	24
805.9392	20
806.06295	19
806.18671	25
806.31048	29
806.43424	24
806.558	27
806.68176	23
806.80553	20
806.9293	25
807.05306	21
807.17683	30
807.3006	24
807.42437	24
807.54814	26
807.67192	26
807.79569	28
807.91946	24
808.04324	29
808.16702	30
808.29079	28
808.41457	22
808.53835	26
808.66213	28
808.78592	28
808.9097	26
809.03348	24
809.15727	24
809.28105	30
809.40484	25
809.52863	25
809.65242	26
809.77621	24
809.9	21
810.02379	25
810.14758	24
810.27138	21
810.39517	23
810.51897	20
810.64277	26
810.76657	32
810.89037	24
811.01417	24
811.13797	17
811.26177	18
811.38557	24
811.50938	31
811.63318	22
811.75699	24
811.8808	18
812.00461	18
812.12842	29
812.25223	22
812.37604	21
812.49985	23
812.62367	30
812.74748	22
812.8713	25
812.99511	22
813.11893	22
813.24275	25
813.36657	29
813.49039	23
813.61421	23
813.73804	30
813.86186	15
813.98569	26
814.10951	21
814.23334	20
814.35717	19
814.481	18
814.60483	25
814.72866	22
814.85249	25
814.97632	25
815.10016	26
815.22399	20
815.34783	20
815.47166	23
815.5955	22
815.71934	21
815.84318	19
815.96702	18
816.09087	20
816.21471	21
816.33855	18
816.4624	26
816.58624	22
816.71009	16
816.83394	20
816.95779	24
817.08164	20
817.20549	15
817.32934	18
817.4532	23
817.57705	24
817.70091	15
817.82476	19
817.94862	16
818.07248	17
818.19634	21
818.3202	21
818.44406	20
818.56792	29
818.69178	20
818.81565	13
818.93951	21
819.06338	18
819.18725	23
819.31111	23
819.43498	22
819.55885	21
819.68272	19
819.8066	15
819.93047	20
820.05434	23
820.17822	22
820.30209	21
820.42597	19
820.54985	17
820.67373	24
820.79761	25
820.92149	21
821.04537	17
821.16925	20
821.29314	17
821.41702	19
821.54091	20
821.6648	16
821.78868	20
821.91257	24
822.03646	21
822.16035	18
822.28425	21
822.40814	20
822.53203	27
822.65593	26
822.77982	19
822.90372	23
823.02762	21
823.15151	23
823.27541	21
823.39931	22
823.52322	26
823.64712	21
823.77102	28
823.89493	20
824.01883	24
824.14274	27
824.26665	18
824.39055	25
824.51446	20
824.63837	30
824.76228	25
824.8862	25
825.01011	21
825.13402	22
825.25794	18
825.38185	30
825.50577	23
825.62969	24
825.75361	22
825.87753	23
826.00145	23
826.12537	28
826.24929	27
826.37322	21
826.49714	24
826.62107	16
826.74499	30
826.86892	16
826.99285	22
827.11678	21
827.24071	23
827.36464	25
827.48857	22
827.61251	15
827.73644	20
827.86037	27
827.98431	14
828.10825	16
828.23219	18
828.35612	21
828.48006	23
828.60401	19
828.72795	22
828.85189	22
828.97583	26
829.09978	31
829.22372	21
829.34767	21
829.47162	23
829.59557	21
829.71951	23
829.84347	29
829.96742	18
830.09137	20
830.21532	23
830.33928	20
830.46323	24
830.58719	28
830.71114	21
830.8351	19
830.95906	22
831.08302	14
831.20698	22
831.33094	20
831.4549	19
831.57887	23
831.70283	16
831.8268	15
831.95076	19
832.07473	20
832.1987	24
832.32267	17
832.44664	12
832.57061	20
832.69458	17
832.81855	17
832.94253	20
833.0665	27
833.19048	18
833.31445	22
833.43843	19
833.56241	10
833.68639	19
833.81037	20
833.93435	23
834.05833	22
834.18231	24
834.3063	23
834.43028	26
834.55427	25
834.67825	26
834.80224	21
834.92623	27
835.05022	23
835.17421	23
835.2982	21
835.42219	32
835.54618	28
835.67018	22
835.79417	28
835.91817	27
836.04216	23
836.16616	23
836.29016	23
836.41416	29
836.53816	27
836.66216	33
836.78616	40
836.91017	36
837.03417	48
837.15817	42
837.28218	43
837.40619	46
837.53019	43
837.6542	39
837.77821	41
837.90222	51
838.02623	42
838.15024	49
838.27426	50
838.39827	49
838.52229	50
838.6463	46
838.77032	48
838.89434	40
839.01835	35
839.14237	33
839.26639	37
839.39041	22
839.51444	23
839.63846	20
839.76248	22
839.88651	21
840.01053	18
840.13456	21
840.25859	24
840.38261	20
840.50664	19
840.63067	18
840.7547	20
840.87874	22
841.00277	21
841.1268	18
841.25084	22
841.37487	18
841.49891	15
841.62294	16
841.74698	18
841.87102	21
841.99506	19
842.1191	18
842.24314	20
842.36719	14
842.49123	20
842.61527	16
842.73932	13
842.86336	15
842.98741	23
843.11146	13
843.23551	14
843.35956	13
843.48361	15
843.60766	13
843.73171	17
843.85576	15
843.97982	18
844.10387	15
844.22793	17
844.35198	16
844.47604	14
844.6001	15
844.72416	19
844.84822	19
844.97228	19
845.09634	14
845.2204	18
845.34446	14
845.46853	16
845.59259	15
845.71666	20
845.84073	17
845.96479	19
846.08886	17
846.21293	16
846.337	21
846.46107	15
846.58515	20
846.70922	17
846.83329	21
846.95737	26
847.08144	19
847.20552	13
847.3296	21
847.45367	19
847.57775	21
847.70183	13
847.82591	22
847.95	21
848.07408	16
848.19816	23
848.32224	16
848.44633	26
848.57042	19
848.6945	14
848.81859	20
848.94268	16
849.06677	18
849.19086	18
849.31495	18
849.43904	16
849.56313	18
849.68723	21
849.81132	15
