"File_220307_155036 - RawData"
"Wavelength nm.","R%"
542.00,21.01203
543.00,21.00477
544.00,20.98866
545.00,21.01009
546.00,20.98489
547.00,20.95722
548.00,20.96206
549.00,20.93520
550.00,20.94283
551.00,20.91147
552.00,20.89913
553.00,20.91358
554.00,20.88460
555.00,20.88315
556.00,20.85688
557.00,20.85641
558.00,20.83608
559.00,20.83737
560.00,20.81283
561.00,20.82606
562.00,20.78752
563.00,20.78737
564.00,20.76482
565.00,20.75106
566.00,20.74019
567.00,20.73096
568.00,20.72003
569.00,20.71610
570.00,20.70043
571.00,20.68453
572.00,20.68370
573.00,20.65733
574.00,20.64388
575.00,20.62265
576.00,20.62122
577.00,20.60533
578.00,20.60173
579.00,20.57965
580.00,20.56756
581.00,20.56834
582.00,20.53768
583.00,20.55186
584.00,20.51156
585.00,20.50528
586.00,20.48283
587.00,20.49975
588.00,20.47376
589.00,20.45552
590.00,20.44920
591.00,20.45105
592.00,20.44073
593.00,20.43362
594.00,20.41097
595.00,20.40425
596.00,20.36908
597.00,20.36842
598.00,20.37583
599.00,20.37216
600.00,20.34162
601.00,20.33152
602.00,20.34396
603.00,20.33032
604.00,20.28817
605.00,20.29896
606.00,20.29322
607.00,20.27499
608.00,20.25785
609.00,20.26438
610.00,20.24292
611.00,20.23302
612.00,20.23452
613.00,20.18414
614.00,20.19019
615.00,20.16903
616.00,20.16905
617.00,20.18948
618.00,20.15628
619.00,20.13395
620.00,20.11765
621.00,20.11495
622.00,20.10802
623.00,20.10081
624.00,20.10366
625.00,20.06840
626.00,20.07865
627.00,20.04653
628.00,20.04164
629.00,20.03873
630.00,20.01759
631.00,20.01996
632.00,19.97588
633.00,20.00509
634.00,19.96427
635.00,19.98566
636.00,19.96666
637.00,19.95062
638.00,19.92831
639.00,19.91381
640.00,19.91242
641.00,19.88696
642.00,19.88096
643.00,19.87331
644.00,19.85323
645.00,19.84236
646.00,19.83196
647.00,19.83328
648.00,19.79598
649.00,19.80179
650.00,19.78405
651.00,19.75535
652.00,19.74793
653.00,19.75781
654.00,19.75001
655.00,19.73498
656.00,19.72231
657.00,19.71626
658.00,19.71759
659.00,19.68397
660.00,19.67338
661.00,19.66447
662.00,19.63656
663.00,19.64014
664.00,19.65444
665.00,19.60370
666.00,19.57652
667.00,19.59628
668.00,19.56241
669.00,19.57747
670.00,19.54366
671.00,19.56489
672.00,19.54553
673.00,19.54270
674.00,19.47287
675.00,19.49849
676.00,19.48340
677.00,19.50113
678.00,19.45675
679.00,19.45932
680.00,19.46309
681.00,19.42684
682.00,19.42061
683.00,19.39754
684.00,19.37466
685.00,19.39197
686.00,19.37394
687.00,19.40335
688.00,19.33833
689.00,19.32978
690.00,19.34215
691.00,19.31121
692.00,19.27279
693.00,19.28369
694.00,19.27949
695.00,19.28053
696.00,19.27757
697.00,19.27522
698.00,19.23819
699.00,19.20556
700.00,19.19345
